tournament id,player id,hole_par,strokes,n_rounds,made_cut,pos,Finish,sg_putt,sg_arg,sg_app,sg_ott,sg_t2g,sg_total
401353238,4267,140,144,2,0,NA,CUT,0.94,-0.47,-0.43,-0.62,-1.51,-0.58
401353238,10932,140,145,2,0,NA,CUT,-0.08,-1.75,0.33,0.42,-1,-1.08
401353238,7001,280,278,4,1,9,T9,1.02,0.09,0.58,0.11,0.78,1.8
401353238,8961,280,270,4,1,1,1,1.5,0.2,0.83,1.26,2.3,3.8
401353238,5539,140,143,2,0,NA,CUT,1.04,1.46,-1.93,-0.65,-1.12,-0.08
401353238,9002,140,148,2,0,NA,CUT,1.35,-0.2,-1.67,-2.07,-3.93,-2.58
401353238,10664,140,147,2,0,NA,CUT,-1.84,0.09,-0.94,0.61,-0.23,-2.08
401353238,9626,280,282,4,1,30,T30,0.17,0.71,-0.45,0.37,0.63,0.8
401353238,9658,280,281,4,1,25,T25,-0.27,-0.52,1.17,0.67,1.32,1.05
401353238,1185,280,285,4,1,55,T55,0,0.03,0.13,-0.11,0.05,0.05
401353238,4408315,140,145,2,0,NA,CUT,-0.88,-0.14,-0.04,-0.02,-0.2,-1.08
401353238,10360,140,147,2,0,NA,CUT,-1.17,-1.47,1.65,-1.09,-0.91,-2.08
401353238,3532,280,287,4,1,66,T66,-0.15,0.31,0,-0.61,-0.3,-0.45
401353238,686,140,146,2,0,NA,CUT,0.17,0.27,-1.69,-0.32,-1.74,-1.58
401353237,9261,284,280,4,1,39,T39,0.85,-0.19,0.23,-0.49,-0.46,0.39
401353237,5548,142,146,2,0,NA,CUT,-1.59,0.6,-1.29,0,-0.69,-2.29
401353237,4989,142,144,2,0,NA,CUT,0.7,-0.6,-0.94,-0.44,-1.99,-1.28
401353237,4682,142,151,2,0,NA,CUT,2.09,-1.62,-4.04,-1.22,-6.87,-4.79
401353237,6015,284,290,4,1,75,75,-0.19,0.01,-1.18,-0.76,-1.92,-2.11
401353237,3832,284,281,4,1,48,T48,-0.56,0.04,0.89,-0.22,0.7,0.14
401353237,5502,284,281,4,1,48,T48,-0.05,0.37,0.99,-1.16,0.19,0.14
401353237,10906,284,283,4,1,61,T61,-0.52,0.28,0.28,-0.4,0.16,-0.36
401353237,10372,142,145,2,0,NA,CUT,0.49,-0.74,-1.35,-0.19,-2.28,-1.78
401353237,388,284,270,4,1,4,T4,1.8,-0.64,1.47,0.27,1.09,2.89
401353237,9484,284,286,4,1,72,72,0.8,-0.61,-1.37,0.07,-1.91,-1.11
401353237,10577,284,284,4,1,67,T67,-0.76,-0.56,0.69,0.02,0.15,-0.61
401353237,4383,142,147,2,0,NA,CUT,-1.52,-0.63,-0.57,-0.06,-1.27,-2.79
401353237,9584,142,145,2,0,NA,CUT,-1.79,0.83,-0.99,0.17,0,-1.78
401353237,6011,284,281,4,1,48,T48,-0.11,0.45,-0.02,-0.18,0.25,0.14
401353237,6798,142,145,2,0,NA,CUT,-1.34,0.81,-0.22,-1.04,-0.45,-1.78
401353237,3596,142,147,2,0,NA,CUT,-2.35,0.14,-1.73,1.15,-0.44,-2.79
401353237,3599,284,283,4,1,61,T61,-0.09,-0.02,-0.18,-0.07,-0.27,-0.36
401353237,780,142,144,2,0,NA,CUT,-0.66,-0.09,-0.91,0.37,-0.62,-1.28
401353237,9243,142,147,2,0,NA,CUT,-0.67,-0.74,0.04,-1.42,-2.12,-2.79
401353237,11098,284,284,4,1,67,T67,-0.23,-0.18,0.07,-0.27,-0.38,-0.61
401353237,9126,142,143,2,0,NA,CUT,-0.7,0.19,-0.74,0.47,-0.08,-0.79
401353237,10863,284,281,4,1,48,T48,0.06,0.8,-0.37,-0.35,0.08,0.14
401353237,5704,142,148,2,0,NA,CUT,-0.4,-0.44,-1.01,-1.43,-2.88,-3.29
401353237,205,284,285,4,1,71,71,0.18,0.85,-1.47,-0.42,-1.04,-0.86
401353237,10592,284,267,4,1,2,T2,1.71,0.52,0.64,0.78,1.93,3.64
401353237,5532,284,280,4,1,39,T39,0.68,-1.21,0.87,0.05,-0.28,0.39
401353237,6017,284,273,4,1,9,9,1.27,0.89,-0.23,0.21,0.87,2.14
401353237,769,284,274,4,1,10,T10,0.53,1.79,-0.31,-0.12,1.36,1.89
401353237,1097,142,151,2,0,NA,CUT,-3.21,-0.06,-0.64,-0.88,-1.57,-4.79
401353237,9131,284,279,4,1,33,T33,-0.09,0.94,0.76,-0.97,0.73,0.64
401353237,4645,284,275,4,1,13,T13,-0.54,0.79,1.31,0.09,2.18,1.64
401353237,4425906,284,267,4,1,2,T2,1.48,-0.31,1.17,1.3,2.16,3.64
401353237,5167,284,278,4,1,26,T26,-0.17,0.88,0.3,-0.13,1.06,0.89
401353237,11456,142,148,2,0,NA,CUT,-0.63,-0.35,-1.69,-0.61,-2.65,-3.29
401353237,3448,142,144,2,0,NA,CUT,-0.17,-1.67,-0.17,0.72,-1.11,-1.28
401353237,3950,284,277,4,1,21,T21,1.3,-0.09,0.29,-0.36,-0.16,1.14
401353237,6701,142,144,2,0,NA,CUT,-1.32,0.8,-1.16,0.4,0.03,-1.28
401353237,11448,284,283,4,1,61,T61,-0.38,-0.61,0.69,-0.06,0.02,-0.36
401353237,5882,284,277,4,1,21,T21,0.75,-0.06,-0.23,0.68,0.39,1.14
401353237,9364,284,280,4,1,39,NA,NA,NA,NA,NA,NA,NA
401353237,1483,284,282,4,1,55,T55,0.45,1.17,-0.75,-0.97,-0.55,-0.11
401353237,4844,284,282,4,1,55,T55,0.56,0.03,-0.45,-0.25,-0.67,-0.11
401353237,11387,284,284,4,1,67,T67,0.4,-1.02,-0.4,0.41,-1.01,-0.61
401353237,5860,284,280,4,1,39,T39,0.24,-0.02,-0.19,0.36,0.15,0.39
401353237,5573,142,148,2,0,NA,CUT,-1,-1.07,0.22,-1.43,-2.29,-3.29
401353237,6991,142,146,2,0,NA,CUT,1.21,0.59,-2.61,-1.48,-3.5,-2.29
401353237,6196,284,288,4,1,74,74,-1.67,-0.22,-0.28,0.56,0.06,-1.61
401353237,5025,284,283,4,1,61,T61,-1.01,0.03,0.04,0.58,0.65,-0.36
401353237,3317,284,278,4,1,26,T26,1.21,-0.34,0.28,-0.26,-0.32,0.89
401353237,9934,142,145,2,0,NA,CUT,-0.23,-0.78,-0.09,-0.69,-1.55,-1.78
401353237,11099,284,265,4,1,1,1,0.61,1.26,1.77,0.49,3.53,4.14
401353237,10505,142,143,2,0,NA,CUT,-0.32,-0.21,-0.74,0.48,-0.47,-0.79
401353237,9780,284,277,4,1,21,T21,-0.65,-0.55,1.06,1.29,1.79,1.14
401353237,10166,142,146,2,0,NA,CUT,-1.68,0.41,-0.85,-0.17,-0.61,-2.29
401353237,5467,284,278,4,1,26,T26,0.09,0.43,0.26,0.12,0.81,0.89
401353237,4848,284,271,4,1,6,6,0.95,0.66,0.04,0.99,1.69,2.64
401353237,1030,284,282,4,1,55,T55,-1.14,-0.12,0.97,0.17,1.03,-0.11
401353237,4513,284,281,4,1,48,T48,-0.17,0.32,0.31,-0.32,0.31,0.14
401353237,10363,142,144,2,0,NA,CUT,1.67,-2.68,-0.6,0.33,-2.96,-1.28
401353237,7083,284,278,4,1,26,T26,1.28,0.07,-1.01,0.55,-0.39,0.89
401353237,318,142,145,2,0,NA,CUT,-0.71,-0.81,0.1,-0.36,-1.07,-1.78
401353237,1778,142,144,2,0,NA,CUT,-0.15,-1.4,0.24,0.02,-1.14,-1.28
401353237,3793,284,281,4,1,48,T48,0.68,0.49,-1.69,0.67,-0.53,0.14
401353237,5962,284,280,4,1,39,T39,0.21,0.66,-0.68,0.21,0.18,0.39
401353237,4404991,284,280,4,1,39,T39,0.51,-0.54,0.06,0.36,-0.12,0.39
401353237,1059,142,143,2,0,NA,CUT,-0.98,0.56,-1.2,0.84,0.2,-0.79
401353237,8973,284,274,4,1,10,T10,0.79,0.32,0.49,0.29,1.1,1.89
401353237,6931,142,144,2,0,NA,CUT,0.16,-0.8,-0.2,-0.44,-1.44,-1.28
401353237,1367,284,276,4,1,15,T15,-1.01,0.87,1.27,0.26,2.4,1.39
401353237,257,284,284,4,1,67,T67,0.43,0.66,-0.59,-1.11,-1.04,-0.61
401353237,2571,284,280,4,1,39,T39,-1.01,-0.2,0.78,0.83,1.4,0.39
401353237,4410932,142,147,2,0,NA,NA,NA,NA,NA,NA,NA,NA
401353237,3351,284,276,4,1,15,T15,0.72,0.15,0.62,-0.1,0.67,1.39
401353237,9530,284,272,4,1,7,T7,2.09,0.79,-0.57,0.09,0.3,2.39
401353237,6954,284,282,4,1,55,T55,-0.44,-0.3,0.58,0.04,0.33,-0.11
401353237,9931,284,276,4,1,15,T15,0.49,0.28,0.67,-0.05,0.9,1.39
401353237,10548,142,150,2,0,NA,CUT,-0.39,-1.03,-2.62,-0.24,-3.89,-4.29
401353237,1042,284,282,4,1,55,T55,-0.16,-0.04,-0.21,0.3,0.05,-0.11
401353237,6007,284,279,4,1,33,T33,0.03,0.7,-0.56,0.48,0.61,0.64
401353237,72,284,276,4,1,15,T15,-0.29,0.13,1.39,0.16,1.68,1.39
401353237,3980,284,283,4,1,61,T61,-0.61,-0.21,0.97,-0.5,0.26,-0.36
401353237,5692,284,278,4,1,26,T26,1.09,-0.14,-0.17,0.11,-0.2,0.89
401353237,707,284,280,4,1,39,T39,0.04,0.92,0.25,-0.82,0.35,0.39
401353237,5579,142,148,2,0,NA,CUT,-0.8,0.09,-1.7,-0.89,-2.49,-3.29
401353237,6825,142,145,2,0,NA,CUT,-0.79,-0.56,0.48,-0.91,-0.99,-1.78
401353237,3702,284,282,4,1,55,T55,-0.71,0.86,0.25,-0.51,0.61,-0.11
401353237,5409,284,279,4,1,33,T33,0.29,0.45,0.33,-0.42,0.35,0.64
401353237,4483,284,279,4,1,33,T33,-0.38,-0.36,0.86,0.51,1.02,0.64
401353237,11378,284,276,4,1,15,NA,NA,NA,NA,NA,NA,NA
401353237,3470,284,274,4,1,10,NA,NA,NA,NA,NA,NA,NA
401353237,962,142,149,2,0,NA,CUT,-2.67,-0.4,-1.33,0.61,-1.12,-3.79
401353237,6090,142,148,2,0,NA,CUT,-1.38,-1.14,0.15,-0.92,-1.9,-3.29
401353237,5619,142,148,2,0,NA,CUT,-1.45,-1.01,-1,0.17,-1.84,-3.29
401353237,9938,142,147,2,0,NA,CUT,-1.29,0.31,-0.32,-1.49,-1.5,-2.79
401353237,158,284,280,4,1,39,T39,0.45,-0.33,-0.53,0.8,-0.06,0.39
401353237,11382,284,279,4,1,33,T33,0.79,-0.39,0.18,0.06,-0.15,0.64
401353237,7081,284,287,4,1,73,73,-1.5,-0.86,0.33,0.67,0.14,-1.36
401353237,10404,284,277,4,1,21,T21,-1.08,-0.17,0.92,1.48,2.22,1.14
401353237,1037,284,283,4,1,61,T61,0.7,-0.1,-0.66,-0.29,-1.06,-0.36
401353237,6001,142,144,2,0,NA,CUT,0.25,-1.47,-0.27,0.2,-1.54,-1.28
401353237,7001,284,278,4,1,26,T26,1.1,-0.01,0.01,-0.23,-0.24,0.86
401353237,9478,284,272,4,1,7,T7,0.62,0.56,1.42,-0.21,1.77,2.39
401353237,3378,142,145,2,0,NA,CUT,-2.3,-0.26,0.35,0.43,0.51,-1.78
401353237,8961,284,276,4,1,15,T15,1.02,0.22,0.16,0,0.38,1.39
401353237,10980,284,281,4,1,48,T48,0.13,0.4,-0.41,0.03,0.01,0.14
401353237,2230,284,279,4,1,33,T33,-0.24,-0.36,1.6,-0.36,0.88,0.64
401353237,9513,142,150,2,0,NA,CUT,-1.98,-0.63,-1.12,-0.55,-2.3,-4.29
401353237,6086,142,145,2,0,NA,CUT,-0.77,-1.18,0.1,0.06,-1.01,-1.78
401353237,3970,142,146,2,0,NA,CUT,0.22,-0.93,-0.93,-0.64,-2.5,-2.29
401353237,10664,284,277,4,1,NA,T21,0.72,-0.28,0.07,0.62,0.42,1.14
401353237,9658,142,145,2,0,NA,CUT,-0.33,-0.67,-0.69,-0.1,-1.46,-1.78
401353237,9031,142,144,2,0,NA,CUT,0,0.57,-1.11,-0.75,-1.29,-1.28
401353237,4364873,284,270,4,1,4,T4,1.27,-0.33,1.52,0.42,1.62,2.89
401353237,4408315,142,143,2,0,NA,CUT,-0.88,0.92,-0.57,-0.25,0.1,-0.79
401353237,9877,284,278,4,1,26,T26,-0.43,0.38,1.15,-0.21,1.32,0.89
401353237,10140,284,275,4,1,13,T13,0.6,-0.06,0.8,0.3,1.04,1.64
401353236,9261,284,280,4,1,43,T43,-0.2,-0.74,-0.21,1.37,0.42,0.23
401353236,4425898,284,286,4,1,64,64,-0.1,-0.59,-0.58,-0.01,-1.18,-1.27
401353236,5548,284,276,4,1,26,T26,0.28,0.3,0.93,-0.28,0.95,1.23
401353236,4989,142,145,2,0,NA,CUT,-1.8,-0.09,-0.68,0.49,-0.28,-2.08
401353236,6015,142,141,2,0,NA,CUT,-1.26,0.11,0.8,0.26,1.18,-0.08
401353236,3832,284,270,4,1,6,T6,1.86,0.25,0.32,0.3,0.87,2.73
401353236,5502,142,141,2,0,NA,CUT,-0.42,0.41,0.94,-1.02,0.34,-0.08
401353236,10372,142,156,2,0,NA,CUT,-2.25,-2.48,-1.82,-1.03,-5.33,-7.58
401353236,388,284,279,4,1,38,T38,0.43,0.27,0.14,-0.36,0.05,0.48
401353236,10577,142,147,2,0,NA,CUT,0.28,-0.68,-1.81,-0.87,-3.36,-3.08
401353236,2283,284,282,4,1,53,T53,-0.68,0.35,0.04,0.01,0.4,-0.27
401353236,159,142,144,2,0,NA,CUT,2.78,-0.19,-1.65,-2.53,-4.37,-1.58
401353236,4383,284,281,4,1,49,T49,0.61,0.44,-0.82,-0.26,-0.64,-0.02
401353236,774,142,144,2,0,NA,CUT,-0.9,0.6,-0.68,-0.6,-0.68,-1.58
401353236,9584,142,146,2,0,NA,CUT,-0.91,0.44,-1.66,-0.45,-1.67,-2.58
401353236,1225,284,273,4,1,14,T14,-0.13,0.68,0.81,0.62,2.11,1.98
401353236,1651,284,270,4,1,6,T6,1.28,0.28,0.15,1.02,1.45,2.73
401353236,6011,142,143,2,0,NA,CUT,-0.79,0.05,-0.53,0.19,-0.29,-1.08
401353236,6798,284,269,4,1,3,T3,1.5,-0.32,0.55,1.24,1.48,2.98
401353236,8910,142,141,2,0,NA,CUT,-0.61,0.03,-0.53,1.02,0.52,-0.08
401353236,1222,142,143,2,0,NA,CUT,0.28,-0.47,0.19,-1.09,-1.37,-1.08
401353236,3596,142,143,2,0,NA,CUT,-0.45,-1.36,0.3,0.42,-0.63,-1.08
401353236,3599,284,283,4,1,58,T58,-0.23,-0.21,0.1,-0.18,-0.29,-0.52
401353236,3454,284,276,4,1,26,T26,1.22,0.02,0.18,-0.18,0.01,1.23
401353236,780,284,273,4,1,14,T14,-0.26,-0.07,1.94,0.38,2.24,1.98
401353236,9126,284,279,4,1,38,T38,0.66,-0.29,-0.56,0.67,-0.19,0.48
401353236,10863,142,144,2,0,NA,CUT,0.26,-0.6,-1.29,0.04,-1.85,-1.58
401353236,5704,142,155,2,0,NA,CUT,-1.71,-1.36,-1.3,-2.72,-5.38,-7.08
401353236,205,284,293,4,1,67,67,-0.14,-0.49,-1.41,-0.98,-2.88,-3.02
401353236,208,142,144,2,0,NA,CUT,0.13,0.59,0.01,-2.31,-1.72,-1.58
401353236,3449,284,273,4,1,14,T14,0.57,0.22,0.45,0.73,1.4,1.98
401353236,5532,284,277,4,1,33,T33,0.92,-0.57,0.8,-0.18,0.06,0.98
401353236,6017,142,144,2,0,NA,CUT,0.2,-0.07,-0.88,-0.84,-1.78,-1.58
401353236,769,142,142,2,0,NA,CUT,0.28,-0.16,-1,0.3,-0.86,-0.58
401353236,4425906,284,276,4,1,26,T26,0.62,-0.3,-0.53,1.44,0.6,1.23
401353236,9025,142,143,2,0,NA,CUT,-0.52,-0.44,-0.09,-0.04,-0.57,-1.08
401353236,5167,142,143,2,0,NA,CUT,0.07,-0.38,-1.94,1.16,-1.16,-1.08
401353236,11456,284,281,4,1,49,T49,-1.01,-0.54,1.56,-0.04,0.99,-0.02
401353236,3950,142,145,2,0,NA,CUT,0.09,-0.42,-1.54,-0.21,-2.17,-2.08
401353236,10054,142,142,2,0,NA,CUT,0.26,0.37,-0.5,-0.72,-0.84,-0.58
401353236,5882,142,142,2,0,NA,CUT,-0.94,-0.33,-0.53,1.21,0.36,-0.58
401353236,1483,284,280,4,1,43,T43,1.17,0.04,-0.43,-0.56,-0.94,0.23
401353236,11393,284,274,4,1,21,T21,0.34,0.51,-0.04,0.91,1.38,1.73
401353236,301,142,142,2,0,NA,NA,NA,NA,NA,NA,NA,NA
401353236,3550,142,141,2,0,NA,CUT,0.1,0.72,-0.57,-0.33,-0.18,-0.08
401353236,4364752,142,148,2,0,NA,CUT,-1.92,-1.41,-0.56,0.31,-1.66,-3.58
401353236,4844,284,281,4,1,49,T49,0.76,-0.4,-1.13,0.74,-0.78,-0.02
401353236,11387,142,146,2,0,NA,CUT,0.66,-0.09,-2.01,-1.15,-3.25,-2.58
401353236,5860,284,271,4,1,8,T8,0.88,0.24,1.27,0.08,1.6,2.48
401353236,5573,142,147,2,0,NA,CUT,-1.12,0.86,-2.5,-0.33,-1.96,-3.08
401353236,5504,284,284,4,1,60,T60,-1.86,0.03,1,0.05,1.08,-0.77
401353236,6991,142,144,2,0,NA,CUT,-1.2,1.43,0.76,-2.58,-0.38,-1.58
401353236,5902,284,282,4,1,53,T53,-1.41,0.01,1.36,-0.24,1.14,-0.27
401353236,508,142,143,2,0,NA,CUT,-0.7,0.71,-1.49,0.4,-0.38,-1.08
401353236,6196,284,285,4,1,62,T62,0.57,-0.95,0.27,-0.91,-1.6,-1.02
401353236,110,142,152,2,0,NA,CUT,-1.97,-0.2,-1.77,-1.64,-3.61,-5.58
401353236,5025,142,144,2,0,NA,CUT,-0.88,0.48,-0.32,-0.86,-0.71,-1.58
401353236,10505,284,275,4,1,23,T23,0.57,0.2,-0.26,0.97,0.91,1.48
401353236,9780,284,272,4,1,10,T10,-0.58,-0.18,1,1.99,2.81,2.23
401353236,5467,284,284,4,1,60,T60,-0.81,-0.6,0.44,0.2,0.04,-0.77
401353236,4848,284,271,4,1,8,T8,-0.7,0.57,1.78,0.83,3.18,2.48
401353236,446,142,143,2,0,NA,CUT,-0.78,0.32,-0.3,-0.32,-0.3,-1.08
401353236,4513,284,276,4,1,26,T26,-0.36,-0.06,0.71,0.94,1.59,1.23
401353236,3857,284,280,4,1,43,T43,-0.11,-0.1,1.03,-0.59,0.34,0.23
401353236,10363,284,282,4,1,53,T53,0.06,-0.57,-0.39,0.63,-0.33,-0.27
401353236,2552,284,279,4,1,38,T38,1.59,-0.15,0.14,-1.11,-1.11,0.48
401353236,6689,142,143,2,0,NA,CUT,-0.02,-1.49,0.98,-0.55,-1.06,-1.08
401353236,7083,284,279,4,1,38,T38,0.17,0.43,-1.29,1.16,0.3,0.48
401353236,8906,284,272,4,1,10,T10,-0.09,0.6,0.5,1.22,2.32,2.23
401353236,1778,142,147,2,0,NA,CUT,-0.34,-0.91,-0.94,-0.88,-2.74,-3.08
401353236,1077,142,145,2,0,NA,CUT,-0.43,0.05,-2.19,0.48,-1.66,-2.08
401353236,3793,284,282,4,1,53,T53,-0.61,-0.31,0.47,0.18,0.34,-0.27
401353236,601,142,142,2,0,NA,CUT,-0.19,-0.53,1.23,-1.09,-0.39,-0.58
401353236,676,284,278,4,1,37,37,-0.29,0.81,0.68,-0.47,1.02,0.73
401353236,10343,142,143,2,0,NA,CUT,1.63,-0.95,-1.6,-0.16,-2.71,-1.08
401353236,1059,284,282,4,1,53,T53,-1.47,0.04,0.99,0.16,1.19,-0.27
401353236,1293,284,273,4,1,14,T14,0.67,0.44,0.34,0.53,1.31,1.98
401353236,9037,284,272,4,1,10,T10,0.43,0.07,1.06,0.66,1.79,2.23
401353236,8973,284,273,4,1,14,T14,0.91,-0.45,0.26,1.26,1.07,1.98
401353236,1367,284,283,4,1,58,T58,-0.03,-0.16,0.25,-0.59,-0.49,-0.52
401353236,257,142,141,2,0,NA,CUT,0.49,0.6,0.02,-1.19,-0.57,-0.08
401353236,2571,284,273,4,1,14,T14,1.23,1.1,-0.56,0.2,0.75,1.98
401353236,6954,142,144,2,0,NA,CUT,-0.6,-0.73,-0.87,0.61,-0.98,-1.58
401353236,9931,142,141,2,0,NA,CUT,0.71,-0.24,0.07,-0.63,-0.8,-0.08
401353236,3688,142,143,2,0,NA,CUT,-1.67,0.69,-0.46,0.35,0.59,-1.08
401353236,6151,284,280,4,1,43,T43,0.87,0.77,-0.85,-0.56,-0.64,0.23
401353236,10548,142,147,2,0,NA,CUT,-0.49,1.75,-2.01,-2.33,-2.59,-3.08
401353236,1600,142,144,2,0,NA,CUT,-0.01,0.22,-1.27,-0.52,-1.57,-1.58
401353236,3792,142,147,2,0,NA,CUT,-2.5,-0.42,-0.41,0.25,-0.59,-3.08
401353236,1042,142,151,2,0,NA,CUT,-1.74,-1.59,-1.79,0.03,-3.35,-5.08
401353236,6007,284,268,4,1,2,2,1.36,0.42,0.5,0.94,1.87,3.23
401353236,3980,284,272,4,1,10,T10,-0.09,0.73,0.94,0.64,2.31,2.23
401353236,5692,284,287,4,1,65,65,0.78,-0.98,-0.82,-0.5,-2.3,-1.52
401353236,707,142,143,2,0,NA,CUT,-0.36,-0.02,-0.06,-0.65,-0.72,-1.08
401353236,6825,142,141,2,0,NA,CUT,-0.76,-0.61,0.33,0.96,0.68,-0.08
401353236,3702,142,141,2,0,NA,CUT,-1.16,1.16,0.57,-0.65,1.08,-0.08
401353236,5409,284,277,4,1,33,T33,0.38,1.4,-0.15,-0.66,0.6,0.98
401353236,4483,284,277,4,1,33,T33,-0.11,-0.32,1.17,0.23,1.09,0.98
401353236,809,284,281,4,1,49,T49,0.33,-0.18,0.27,-0.44,-0.35,-0.02
401353236,377,284,277,4,1,33,T33,1.21,-0.73,0.64,-0.14,-0.23,0.98
401353236,6090,142,142,2,0,NA,CUT,1.87,-0.53,-0.46,-1.46,-2.45,-0.58
401353236,5619,142,142,2,0,NA,CUT,-0.87,1.27,-1.96,0.97,0.29,-0.58
401353236,9938,142,141,2,0,NA,CUT,-0.55,0.23,1.17,-0.94,0.47,-0.08
401353236,78,284,280,4,1,43,T43,0.87,-0.14,-0.23,-0.27,-0.64,0.23
401353236,6937,284,285,4,1,62,T62,0.14,0.37,0.59,-2.12,-1.16,-1.02
401353236,4449,284,276,4,1,26,T26,-0.01,0.34,1.16,-0.27,1.24,1.23
401353236,7081,284,276,4,1,26,T26,-0.85,1.08,-0.26,1.26,2.08,1.23
401353236,10404,284,275,4,1,23,T23,-0.96,0.6,0.91,0.92,2.44,1.48
401353236,4267,142,147,2,0,NA,CUT,-0.45,-0.19,-0.87,-1.57,-2.63,-3.08
401353236,1037,142,142,2,0,NA,CUT,0.54,-0.12,-0.99,-0.02,-1.13,-0.58
401353236,6001,142,141,2,0,NA,CUT,-1.19,0.12,0.42,0.57,1.11,-0.08
401353236,7001,284,275,4,1,23,T23,0.22,0.46,0.29,0.51,1.26,1.48
401353236,9478,284,268,4,1,1,1,1.62,0.69,-0.4,1.31,1.6,3.23
401353236,3378,284,274,4,1,21,T21,1.61,0.02,0.32,-0.22,0.12,1.73
401353236,8961,284,291,4,1,66,66,-0.58,-1.18,-0.76,0,-1.95,-2.52
401353236,10980,284,269,4,1,3,T3,1.33,0.51,0.94,0.2,1.65,2.98
401353236,9569,142,141,2,0,NA,CUT,-1.81,0.69,-0.27,1.3,1.73,-0.08
401353236,2230,142,142,2,0,NA,CUT,-0.52,-0.77,0.43,0.28,-0.06,-0.58
401353236,9513,284,276,4,1,26,T26,0.45,0.52,0.4,-0.14,0.78,1.23
401353236,6086,284,273,4,1,14,T14,0.96,-0.36,0.93,0.45,1.02,1.98
401353236,9002,142,149,2,0,NA,CUT,-1.78,-0.2,-0.46,-1.64,-2.3,-4.08
401353236,3970,284,279,4,1,38,T38,-0.31,-0.52,0.6,0.7,0.78,0.48
401353236,4364873,142,144,2,0,NA,CUT,0.45,-0.73,-0.95,-0.36,-2.04,-1.58
401353236,10360,142,151,2,0,NA,CUT,-2.17,0.12,-0.47,-2.56,-2.91,-5.08
401353236,11119,142,142,2,0,NA,CUT,0.14,-0.57,-0.14,-0.02,-0.72,-0.58
401353236,3532,142,146,2,0,NA,CUT,-0.92,0.39,-0.72,-1.33,-1.67,-2.58
401353236,10140,284,269,4,1,3,T3,-0.31,1.01,1.04,1.24,3.29,2.98
401353236,686,284,280,4,1,43,T43,1.08,0.47,-0.18,-1.14,-0.85,0.23
401353235,16,215,222,3,1,NA,CUT,-0.56,0.46,0.59,-2.19,-1.14,-2.85
401353235,512,215,220,3,1,NA,CUT,0.48,0.42,-3.7,0.09,-3.18,-2.18
401353235,9517,287,281,4,1,42,T42,-1.99,1.2,0.91,0.59,2.7,0.93
401353235,4425898,143,137,2,0,NA,MDF,-4.2,-0.83,-0.83,1.95,0.29,0.17
401353235,5548,287,277,4,1,16,T16,-0.98,0.67,1.76,1.02,3.46,2.02
401353235,4682,215,222,3,1,NA,CUT,2.77,-0.61,-1.78,0.39,-2,-2.97
401353235,5502,287,273,4,1,6,T6,1.15,-1.01,-0.12,0.35,-0.78,2.54
401353235,10906,143,143,2,0,NA,MDF,2.02,-0.57,-0.5,1.15,0.08,0.17
401353235,9484,215,214,3,1,NA,CUT,0.71,0.71,0.34,0.33,1.39,-0.83
401353235,9127,287,282,4,1,49,T49,-0.83,-0.91,1.57,0.38,1.04,0.68
401353235,1626,215,216,3,1,NA,CUT,2.18,0.95,-4.75,0.39,-3.41,-0.97
401353235,693,215,217,3,1,NA,CUT,0.77,-0.33,-2.49,-0.66,-3.47,-1.18
401353235,2283,215,216,3,1,NA,CUT,2.65,-0.26,-2.69,1.06,-1.88,-0.97
401353235,159,215,221,3,1,NA,CUT,4.01,-1.92,-0.13,0.34,-1.71,-2.52
401353235,774,143,143,2,0,NA,MDF,2.17,0.64,-0.68,-0.04,-0.08,0.17
401353235,9584,143,140,2,0,NA,MDF,-0.84,-1.48,1.71,-0.29,-0.06,0.17
401353235,7161,215,215,3,1,NA,CUT,0.63,-0.29,-3.3,1.06,-2.53,-1.16
401353235,1225,144,143,2,0,NA,MDF,-1.28,0.52,-0.06,0.12,0.58,0.82
401353235,4780,215,224,3,1,NA,CUT,-1.31,-2.1,-4.42,-0.4,-6.92,-3.64
401353235,6011,287,271,4,1,3,3,2.03,-0.57,1,0.41,0.84,3.04
401353235,4845308,215,213,3,1,NA,CUT,0.68,-0.51,-0.72,-0.69,-1.91,0.03
401353235,1222,215,222,3,1,NA,CUT,-0.55,-1.91,-2.46,0.02,-4.35,-3.49
401353235,3599,287,284,4,1,60,T60,-0.73,0.39,-0.66,-0.03,-0.3,0.28
401353235,3454,287,277,4,1,16,T16,-0.34,0.25,1.92,0.38,2.55,1.93
401353235,712,287,278,4,1,24,T24,-1.65,1.1,0.85,0.07,2.02,1.29
401353235,4355673,215,213,3,1,NA,CUT,-3.54,0.43,1.47,0.41,2.31,0.03
401353235,9243,287,276,4,1,14,T14,1.95,0.71,-0.19,0.9,1.42,1.79
401353235,11098,215,217,3,1,NA,CUT,1.26,0.11,-1.09,1.82,0.83,-1.83
401353235,5704,215,215,3,1,NA,CUT,1.57,-0.4,-0.33,0.93,0.2,-0.64
401353235,205,72,70,1,0,NA,WD,NA,NA,NA,NA,NA,2.23
401353235,5724,143,141,2,0,NA,MDF,-1.48,1.96,1.82,-2.21,1.58,0.17
401353235,3449,215,213,3,1,NA,CUT,-2.38,0.62,0.75,1.31,2.68,0.15
401353235,1121,215,217,3,1,NA,CUT,0.55,0.03,-1.11,0.83,-0.25,-1.18
